location,total_stops,avg_dwell_hours,median_dwell_hours,pct_delayed,currently_stuck,category
KURUMASSERY,4,149.0,135.70833333333331,100.0,0,Ignore
SHAMSHABAD,11,148.9,162.41666666666666,72.7,0,Prioritize for Clearing
VIJAYAWADA COUNTER,14,148.9,115.2,71.4,0,Prioritize for Clearing
Dhandhuka,2,148.9,148.9359722222222,50.0,0,Ignore
PICNIC GARDEN,32,148.8,110.825,71.9,4,Prioritize for Clearing
GANNAVARAM,9,148.8,184.11666666666667,66.7,0,Prioritize for Clearing
"HYD/RCI, Hyderabad, TELANGANA",10,148.7,69.71902777777777,60.0,0,Prioritize for Clearing
LONI KALBHOR,11,148.7,63.78333333333333,72.7,0,Prioritize for Clearing
Gaurella,2,148.7,148.67402777777778,50.0,0,Ignore
"Vrindawan, Vrindawan, UTTAR PRADESH",8,148.6,146.10541666666666,62.5,0,Prioritize for Clearing
POLR,10,148.6,124.90666666666667,80.0,0,Prioritize for Clearing
"Bacheli, BACHELI, CHHATTISGARH",2,148.6,148.565,50.0,0,Ignore
RAIGARH,22,148.6,159.10833333333335,86.4,1,Prioritize for Clearing
LUCKNOW SERVICE CENTRE,271,148.5,115.11666666666666,75.6,15,Prioritize for Clearing
Gadag,2,148.5,148.54402777777779,50.0,0,Ignore
KATWA,9,148.5,109.63333333333334,77.8,0,Prioritize for Clearing
"BOM/BYCULLA-TML, Mumbai, MAHARASHTRA",10,148.4,99.6848611111111,80.0,0,Prioritize for Clearing
ENIKEPADU,2,148.4,148.36666666666667,100.0,0,Ignore
Navi Mumbai,6,148.3,145.16958333333332,50.0,0,Prioritize for Clearing
"Asansol2, Asansol, WEST BENGAL",10,148.2,159.93125,70.0,1,Prioritize for Clearing
RAIGANJ OFFICE,15,148.2,136.71666666666667,86.7,0,Prioritize for Clearing
JALANDHAR BYPASS SC,69,148.2,110.63333333333334,62.3,7,Prioritize for Clearing
"Cherpu, CHERPU, KERALA",3,148.2,88.82055555555556,100.0,0,Ignore
AMALAPURAM,3,148.2,107.78333333333333,66.7,0,Ignore
"AMD/ASV, Ahmedabad, GUJARAT",36,148.2,82.37680555555556,66.7,2,Prioritize for Clearing
VIZIANAGARAM,13,148.1,140.53333333333333,76.9,1,Prioritize for Clearing
KURNOOL JUNCTION,43,148.1,135.48333333333332,79.1,2,Prioritize for Clearing
"Udgir MIDC, Udgir, MAHARASHTRA",4,148.0,142.43541666666664,100.0,0,Ignore
MAJIWADA ETAIL OFFICE,324,148.0,91.05,76.9,12,Prioritize for Clearing
NAYAGARH,6,148.0,137.475,83.3,0,Prioritize for Clearing
"Saraipali, Basna, CHHATTISGARH",4,147.9,100.77069444444444,50.0,0,Ignore
PENDURTHI,10,147.9,113.67500000000001,70.0,2,Prioritize for Clearing
"SriGanganagar, Sriganganagar, RAJASTHAN",18,147.9,125.26541666666667,83.3,3,Prioritize for Clearing
"Veeta, Veeta, MAHARASHTRA",6,147.9,111.71055555555556,83.3,0,Prioritize for Clearing
UJIRE,4,147.9,124.55833333333334,100.0,0,Ignore
"Nagina, Nagina, UTTAR PRADESH",11,147.8,64.82972222222222,81.8,1,Prioritize for Clearing
CHHINDWARA EXPANSION,16,147.8,86.23333333333333,87.5,1,Prioritize for Clearing
EGMORE,44,147.7,88.1,77.3,1,Prioritize for Clearing
"Shambhal, Shambhal, UTTAR PRADESH",2,147.7,147.66666666666669,100.0,0,Ignore
BHAVNAGAR SERVICE CENTRE,28,147.7,78.55,67.9,0,Prioritize for Clearing
"HYD/ABS, Hyderabad, TELANGANA",21,147.7,87.86805555555556,76.2,0,Prioritize for Clearing
SHIVMANDIR OFFICE,32,147.6,168.18333333333334,78.1,1,Prioritize for Clearing
"JLD/JUC, Jalandhar, PUNJAB",21,147.6,184.45583333333335,61.9,5,Prioritize for Clearing
"Sri Ramapuram, Sri Rampuram, TAMIL NADU",3,147.6,69.78694444444444,66.7,0,Ignore
"Depalpur, Depalpur, MADHYA PRADESH",2,147.5,147.46416666666664,100.0,0,Ignore
"Vidisha, VIDISHA, MADHYA PRADESH",12,147.5,99.35222222222222,75.0,2,Prioritize for Clearing
"Vuyyuru1, Vuyyur, ANDHRA PRADESH",5,147.4,112.06527777777778,80.0,0,Prioritize for Clearing
ANNA NAGAR,57,147.4,138.13333333333333,70.2,4,Prioritize for Clearing
WALUJ PUD,7,147.4,29.05,71.4,0,Prioritize for Clearing
MALBAZAR OFFICE,11,147.3,134.86666666666667,90.9,0,Prioritize for Clearing
"Hingna, Nagpur, MAHARASHTRA",3,147.3,137.23111111111112,100.0,0,Ignore
Mandya,2,147.3,147.28486111111113,50.0,0,Ignore
BRAJRAJ NAGAR,7,147.3,161.93333333333334,85.7,0,Prioritize for Clearing
UDAIPUR E-TAIL,162,147.3,111.41666666666666,75.9,5,Prioritize for Clearing
HOWA,166,147.3,87.42666666666668,83.1,11,Prioritize for Clearing
SHIRDI,7,147.3,113.53333333333333,71.4,0,Prioritize for Clearing
Bhalukpong,2,147.3,147.32930555555555,50.0,0,Ignore
HSR E-TAIL CENTRE,111,147.2,92.75,71.2,13,Prioritize for Clearing
MORINDA,18,147.2,168.59166666666667,61.1,0,Prioritize for Clearing
"CCU/GARIA-TML, Kolkata, WEST BENGAL",12,147.2,121.84041666666667,83.3,1,Prioritize for Clearing
ATTIBELE,6,147.2,134.58333333333334,83.3,0,Prioritize for Clearing
Dinhata,2,147.2,147.21875,100.0,0,Ignore
YLKA,438,147.2,89.185,77.4,8,Prioritize for Clearing
"RAJAHMUNDRY, Rajahmundry, ANDHRA PRADESH",8,147.1,133.26708333333335,62.5,0,Prioritize for Clearing
"Maa/RED, Chennai, TAMIL NADU",5,147.1,156.27083333333334,80.0,0,Prioritize for Clearing
UDHAM SINGH NAGAR,2,147.1,147.0727777777778,50.0,0,Ignore
PMC WAREHOUSE,12,147.0,36.18333333333333,66.7,1,Prioritize for Clearing
Kumbakonam,4,147.0,118.61458333333334,50.0,0,Ignore
JAMMU OUTER AREA,47,147.0,112.71666666666667,70.2,7,Prioritize for Clearing
BHADRAVATHI,5,147.0,114.43333333333334,80.0,1,Prioritize for Clearing
"Rayadurgam, RAYADURGAM, ANDHRA PRADESH",3,146.9,111.07777777777778,100.0,0,Ignore
"Athagarh, Athagarh, ORISSA",3,146.9,89.10055555555556,100.0,0,Ignore
JAWHAR,4,146.9,130.45041666666665,75.0,1,Ignore
OTTAPALAM,4,146.9,182.15,75.0,0,Ignore
ARMOOR,14,146.9,96.75833333333333,100.0,0,Prioritize for Clearing
"MORENA, Morena, MADHYA PRADESH",9,146.9,134.59777777777776,66.7,1,Prioritize for Clearing
NOIDA-ETAIL DELIVERY/RTO,186,146.8,98.71666666666667,68.8,8,Prioritize for Clearing
"Sirhind, Patiala, PUNJAB",5,146.8,160.29416666666665,100.0,1,Prioritize for Clearing
Narayanpet,2,146.8,146.75166666666667,100.0,0,Ignore
KOZHIKODE,10,146.7,112.70416666666667,60.0,0,Prioritize for Clearing
MADINAGUDA E-TAIL CENTRE,42,146.7,148.80833333333334,81.0,5,Prioritize for Clearing
"RSC/Machilipatnam, Machilipatnam, ANDHRA PRADESH",2,146.7,146.66847222222222,100.0,0,Ignore
MALEGAON,17,146.6,107.48333333333333,70.6,0,Prioritize for Clearing
"BOM/SA-VRA, Virar, MAHARASHTRA",20,146.6,99.63888888888889,80.0,1,Prioritize for Clearing
"Gandhinagar, Gandhinagar, GUJARAT",32,146.5,108.34069444444444,71.9,3,Prioritize for Clearing
BADAUN,23,146.5,107.26666666666667,82.6,0,Prioritize for Clearing
"BHO/SA-NMB, Bhopal, MADHYA PRADESH",9,146.5,159.0211111111111,66.7,0,Prioritize for Clearing
"MAA/ADY-TML, Chennai, TAMIL NADU",38,146.4,89.90291666666667,78.9,2,Prioritize for Clearing
MARADU,3,146.4,160.36666666666667,66.7,0,Ignore
AMRELI,13,146.4,112.63333333333334,76.9,1,Prioritize for Clearing
J P NAGAR SERVICE CENTRE,87,146.4,111.56666666666666,69.0,9,Prioritize for Clearing
"PNQ/MGR, PUNE, MAHARASHTRA",31,146.4,29.236666666666668,51.6,0,Prioritize for Clearing
DHARAPURAM,2,146.4,146.38333333333333,100.0,0,Ignore
NAYUDUPET,2,146.4,146.39166666666665,100.0,0,Ignore
"Santipur1, Santipur, WEST BENGAL",8,146.3,99.80180555555555,62.5,1,Prioritize for Clearing
"Phalodi, Phalodi, RAJASTHAN",5,146.2,23.33361111111111,40.0,1,Prioritize for Clearing
Mulugu,2,146.2,146.21513888888887,50.0,0,Ignore
BHADRACHALAM REACH,6,146.2,120.67499999999998,83.3,0,Prioritize for Clearing
CHOS,46,146.2,138.00597222222223,80.4,1,Prioritize for Clearing
KALAMB,2,146.1,146.07694444444442,50.0,0,Ignore
NOIDA,5,146.1,165.425,60.0,0,Prioritize for Clearing
PUDUKKOTTAI,8,146.1,158.39166666666665,87.5,0,Prioritize for Clearing
"THN/GHO, Thane, MAHARASHTRA",107,146.0,85.345,72.9,3,Prioritize for Clearing
"SHL/NGR, Shillong, MEGHALAYA",18,145.9,145.85680555555555,100.0,0,Prioritize for Clearing
"Mandla, Mandla, MADHYA PRADESH",2,145.8,145.76680555555555,100.0,0,Ignore
"Assolna, Margao, GOA",10,145.8,161.50194444444446,100.0,0,Prioritize for Clearing
TTCR,16,145.8,182.77499999999998,68.8,0,Prioritize for Clearing
WASHIM,2,145.8,145.78333333333333,100.0,0,Ignore
"BLR/SRN-TML, BANGALORE, KARNATAKA",41,145.7,111.66222222222223,75.6,1,Prioritize for Clearing
"Malbazar, Malbazar, WEST BENGAL",10,145.7,125.15625,80.0,1,Prioritize for Clearing
"AIZWAL, AIZAWL, MIZORAM",3,145.7,41.80777777777778,100.0,0,Ignore
NAGAUR,12,145.6,157.525,66.7,0,Prioritize for Clearing
MUNDRA,17,145.6,83.5,76.5,0,Prioritize for Clearing
KARAD,12,145.4,113.10833333333333,75.0,1,Prioritize for Clearing
HUNSUR,9,145.4,112.18333333333334,77.8,2,Prioritize for Clearing
NAGARI,6,145.3,148.31666666666666,50.0,1,Prioritize for Clearing
"AMDPLD, Ahmedabad, GUJARAT",70,145.3,84.73458333333333,70.0,3,Prioritize for Clearing
VIRUDHUNAGAR,8,145.3,99.45833333333333,50.0,1,Prioritize for Clearing
"SURAT/ROC-TML, Surat, GUJARAT",22,145.3,91.82458333333334,68.2,1,Prioritize for Clearing
DADRI,20,145.2,47.59166666666667,65.0,0,Prioritize for Clearing
CHENGAM,2,145.2,145.17444444444445,100.0,0,Ignore
SHAJAPUR,7,145.2,157.66666666666666,71.4,1,Prioritize for Clearing
THAMBU CHETTY PALYA,105,145.2,111.63333333333334,67.6,8,Prioritize for Clearing
NJARACKAL,2,145.1,145.1,100.0,0,Ignore
Chittoor,8,145.1,20.14375,37.5,0,Prioritize for Clearing
"Hardoi, Hardoi, UTTAR PRADESH",5,145.1,84.36805555555556,100.0,0,Prioritize for Clearing
VALANCHERY,3,145.1,157.31666666666666,66.7,0,Ignore
BHIND,6,145.0,125.00833333333333,66.7,1,Prioritize for Clearing
Hoogly,10,145.0,139.7527777777778,60.0,0,Prioritize for Clearing
KHEDBRAHMMA,2,145.0,144.97041666666667,50.0,0,Ignore
KANPUR OFFICE,28,144.9,98.06666666666666,78.6,0,Prioritize for Clearing
"PALA, PALA, KERALA",2,144.9,144.9388888888889,50.0,0,Ignore
PARAMAKUDI,4,144.9,138.68333333333334,75.0,1,Ignore
GOBICHETTIPALAYAM,2,144.9,144.875,100.0,0,Ignore
CHALLAPALLI REACH,8,144.8,79.28333333333333,100.0,0,Prioritize for Clearing
PATNA ANISABAD PUD,48,144.8,124.15833333333333,68.8,4,Prioritize for Clearing
MEHSANA,60,144.7,90.30000000000001,63.3,0,Prioritize for Clearing
"GAU/KYQ, Guwahati, ASSAM",35,144.7,60.8075,80.0,1,Prioritize for Clearing
"DEL/MKA, Delhi NCR, DELHI",49,144.7,108.05972222222222,71.4,4,Prioritize for Clearing
PANJIM,45,144.6,134.8,75.6,0,Prioritize for Clearing
Forbisganj,4,144.6,114.74375,50.0,0,Ignore
"Limbodi, LIMBODI, MADHYA PRADESH",5,144.6,111.04055555555556,60.0,1,Prioritize for Clearing
BIHARSHARIF OFFICE,19,144.5,112.71666666666667,89.5,0,Prioritize for Clearing
"HWH/MDN-TML, HOWRAH, WEST BENGAL",3,144.5,86.10083333333333,100.0,0,Ignore
"RKL-TML, ROURKELA, ORISSA",16,144.5,126.16111111111113,87.5,0,Prioritize for Clearing
"KCP/SA-ORK, KANCHIPURAM, TAMIL NADU",4,144.5,134.90125,100.0,0,Ignore
Malvinagar,5,144.5,23.989722222222223,40.0,0,Prioritize for Clearing
PANCHAVATI ETAIL,40,144.5,50.96666666666667,65.0,0,Prioritize for Clearing
"Mandigovindgarh, Mandigovindgarh, PUNJAB",12,144.5,110.72625000000001,58.3,1,Prioritize for Clearing
Ariyalur,2,144.4,144.42833333333334,50.0,0,Ignore
CHINSURAH,2,144.3,144.3109722222222,50.0,0,Ignore
VISHAKAPATNAM,26,144.3,109.28333333333333,76.9,1,Prioritize for Clearing
"KAMBADUR, KAMBADUR, ANDHRA PRADESH",2,144.2,144.21819444444444,50.0,0,Ignore
"Ranpur, RANPUR, GUJARAT",4,144.2,105.53,75.0,0,Ignore
"Karad, Karad, MAHARASHTRA",12,144.2,95.70472222222222,66.7,1,Prioritize for Clearing
BALESHWAR,2,144.2,144.19736111111112,50.0,0,Ignore
SLTE,514,144.2,71.05805555555555,72.8,22,Prioritize for Clearing
Kattappana,2,144.2,144.16847222222225,50.0,0,Ignore
"MAA/TMB-TML, Chennai, TAMIL NADU",12,144.1,119.98708333333335,83.3,1,Prioritize for Clearing
"KANDHUKUR, Kandukur, ANDHRA PRADESH",2,144.0,144.04180555555556,50.0,0,Ignore
VADODARA,102,144.0,122.36527777777778,69.6,13,Prioritize for Clearing
MIRZAPUR,16,143.9,133.91666666666669,81.3,0,Prioritize for Clearing
CNNR,25,143.9,28.97,52.0,2,Prioritize for Clearing
VADAPALANI,79,143.9,107.56666666666666,77.2,7,Prioritize for Clearing
Mukkam,2,143.9,143.87236111111113,50.0,0,Ignore
"Mullanpur, MULLANPUR, PUNJAB",6,143.9,96.53319444444443,66.7,0,Prioritize for Clearing
LAKE AREA NUNGAMBAKKAM,132,143.9,86.45833333333334,75.0,2,Prioritize for Clearing
"Chatra, Chatra, JHARKHAND",7,143.9,181.74194444444444,71.4,0,Prioritize for Clearing
BARAMATI,6,143.8,144.36666666666667,83.3,0,Prioritize for Clearing
"Hubli, Hubli, KARNATAKA",19,143.8,91.56,63.2,3,Prioritize for Clearing
Ujjain,15,143.7,21.304444444444446,46.7,0,Prioritize for Clearing
MYSORE,2,143.7,143.65597222222223,50.0,0,Ignore
Singh Furniture DEHRADUN,2,143.7,143.66902777777779,50.0,0,Ignore
"MAA/SDP-TML, Chennai, TAMIL NADU",25,143.7,41.214444444444446,72.0,3,Prioritize for Clearing
MSRS,202,143.7,70.78055555555555,75.2,3,Prioritize for Clearing
"BHO/ASK, Bhopal, MADHYA PRADESH",36,143.6,74.01374999999999,80.6,1,Prioritize for Clearing
NAGAON OFFICE,10,143.6,147.1,80.0,0,Prioritize for Clearing
"DEL/IMT, Delhi NCR, DELHI",10,143.5,89.63930555555555,70.0,1,Prioritize for Clearing
"Miyanwala, Doiwala, UTTARAKHAND",7,143.4,43.13361111111111,71.4,2,Prioritize for Clearing
"Rajgurunagar, Rajgurunagar, MAHARASHTRA",3,143.4,37.43194444444445,66.7,0,Ignore
GAUR CITY OFFICE,148,143.3,91.53333333333333,71.6,2,Prioritize for Clearing
AMBEDKAR CHOWK PUD CENTER,46,143.1,82.14166666666667,91.3,0,Prioritize for Clearing
"Pradhannagar, SILIGURI, WEST BENGAL",7,143.1,113.13972222222222,85.7,0,Prioritize for Clearing
"BLR/YLK-TML, BANGALORE, KARNATAKA",35,143.1,128.5011111111111,68.6,1,Prioritize for Clearing
"HYD/MSD-TML, Hyderabad, TELANGANA",19,143.1,83.11305555555556,68.4,1,Prioritize for Clearing
"Rewarathera, Rewa, MADHYA PRADESH",4,142.8,123.70847222222221,100.0,0,Ignore
GONDA,23,142.8,62.333333333333336,73.9,0,Prioritize for Clearing
MOSHI,58,142.8,89.69166666666666,77.6,0,Prioritize for Clearing
"CAR/NGN, Chandigarh, CHANDIGARH",26,142.8,99.34486111111111,76.9,0,Prioritize for Clearing
GADWAL,4,142.8,154.80833333333334,100.0,0,Ignore
"PODALAKUR, PODALAKUR, ANDHRA PRADESH",2,142.7,142.68930555555556,100.0,0,Ignore
"MLR/MGN-TML, Mangalore, KARNATAKA",7,142.7,65.60055555555556,100.0,0,Prioritize for Clearing
"Gagal, GAGAL, HIMACHAL PRADESH",6,142.7,114.3548611111111,66.7,0,Prioritize for Clearing
PILIBHIT,18,142.6,112.29166666666666,77.8,2,Prioritize for Clearing
Kodad,4,142.6,145.75833333333335,50.0,0,Ignore
BHAVINI,6,142.5,98.88333333333333,100.0,0,Prioritize for Clearing
"Kulti, KULTI, WEST BENGAL",4,142.5,136.41805555555555,75.0,0,Ignore
GAUTAM BUDDHA NAGAR,27,142.5,163.9188888888889,59.3,1,Prioritize for Clearing
"CCU/PATULI-TML, Kolkata, WEST BENGAL",18,142.4,133.83472222222224,72.2,2,Prioritize for Clearing
"HYD/MLK, Hyderabad, TELANGANA",12,142.4,131.46583333333334,75.0,0,Prioritize for Clearing
BALURGHAT ULTRA FRUGAL,8,142.4,121.675,75.0,0,Prioritize for Clearing
"DEL/NDL, New Delhi, DELHI",64,142.4,114.81930555555556,78.1,6,Prioritize for Clearing
RAIPUR E-TAIL,154,142.3,108.06666666666666,87.0,0,Prioritize for Clearing
"Dhuri, Dhuri, PUNJAB",6,142.3,157.40916666666666,83.3,1,Prioritize for Clearing
MDME,176,142.3,69.49361111111111,77.3,16,Prioritize for Clearing
"RSC/Ujjain, Ujjain, MADHYA PRADESH",27,142.3,108.54527777777778,81.5,4,Prioritize for Clearing
"Sarnath, VARANASI, UTTAR PRADESH",8,142.3,136.38597222222222,62.5,1,Prioritize for Clearing
TIRUVALLUR REACH,9,142.3,158.83333333333334,88.9,0,Prioritize for Clearing
Ongole,6,142.2,94.7325,50.0,0,Prioritize for Clearing
Peddapally,2,142.2,142.23333333333332,50.0,0,Ignore
"Rahuri, Rahuri, MAHARASHTRA",2,142.2,142.22055555555556,100.0,0,Ignore
JADCHERALA,15,142.2,111.91666666666667,93.3,0,Prioritize for Clearing
JALANDHAR SERVICE CENTRE,47,142.1,86.71666666666667,74.5,3,Prioritize for Clearing
Bolangir,2,142.1,142.11027777777778,50.0,0,Ignore
SECUNDERABAD,45,142.0,112.48333333333333,75.6,2,Prioritize for Clearing
BALARAMAPURAM,11,142.0,110.26666666666667,81.8,1,Prioritize for Clearing
"HYD/CTL, Hyderabad, TELANGANA",12,142.0,96.1725,83.3,0,Prioritize for Clearing
"BATHERY, bathery, KERALA",2,141.9,141.8848611111111,100.0,0,Ignore
SURATGARH,7,141.9,109.48333333333333,85.7,0,Prioritize for Clearing
BNRS,185,141.9,61.35888888888889,65.9,14,Prioritize for Clearing
CTHR,48,141.8,43.338750000000005,62.5,8,Prioritize for Clearing
LOWER PAREL,114,141.8,113.29166666666666,78.1,6,Prioritize for Clearing
"Perambalur, Perambalur, TAMIL NADU",11,141.8,13.506944444444445,45.5,0,Prioritize for Clearing
Tadepalligudem,6,141.8,62.51277777777778,50.0,0,Prioritize for Clearing
Ponnur,4,141.7,141.65763888888887,50.0,0,Ignore
VARKALA,8,141.7,135.74166666666667,87.5,0,Prioritize for Clearing
"Kaithal, Kaithal, HARYANA",19,141.6,159.40277777777777,78.9,3,Prioritize for Clearing
MAYNAGURI,2,141.6,141.61583333333334,50.0,0,Ignore
"ETTUMANOOR, Kottayam, KERALA",3,141.5,61.66277777777778,66.7,0,Ignore
SRIPERUMBUDUR,14,141.5,131.54166666666669,71.4,0,Prioritize for Clearing
"KALPETTA, KALPETTA, KERALA",2,141.5,141.46875,100.0,0,Ignore
BBNE,122,141.4,98.19708333333332,82.0,0,Prioritize for Clearing
JAUNPUR,21,141.4,112.9,81.0,0,Prioritize for Clearing
"MAA/TPM-TML, Chennai, TAMIL NADU",9,141.4,62.68972222222222,66.7,0,Prioritize for Clearing
Sonbhadra,4,141.4,132.61916666666667,75.0,0,Ignore
DIDWANA,11,141.4,178.88333333333333,72.7,0,Prioritize for Clearing
TRZ SERVICE CENTRE,29,141.4,110,89.7,0,Prioritize for Clearing
"PARAVUR, PARAVUR, KERALA",2,141.3,141.32875,100.0,0,Ignore
"HYD/CDN, Hyderabad, TELANGANA",14,141.3,57.45583333333333,50.0,0,Prioritize for Clearing
Kalyani,4,141.3,118.00041666666665,50.0,0,Ignore
PERINTALMANNA,7,141.2,182.41666666666666,71.4,1,Prioritize for Clearing
"DEL/JWN, New Delhi, DELHI",98,141.2,86.69583333333333,76.5,7,Prioritize for Clearing
KALLETTUMKARA,6,141.2,86.60833333333333,83.3,1,Prioritize for Clearing
M I ROAD OFFICE,44,141.2,83.00833333333333,68.2,1,Prioritize for Clearing
DEESA,9,141.2,134.71666666666667,77.8,0,Prioritize for Clearing
"ALD/MPT, Allahabad, UTTAR PRADESH",13,141.2,138.31277777777777,84.6,1,Prioritize for Clearing
BODHAN REACH,4,141.2,105.24166666666666,50.0,0,Ignore
EGMORE MINI HUB,7,141.2,61.766666666666666,57.1,0,Prioritize for Clearing
JIND,22,141.2,111.93333333333334,72.7,2,Prioritize for Clearing
NILAKOTTAI,2,141.1,141.125,100.0,0,Ignore
Chikmagalur,6,141.1,84.46166666666667,50.0,0,Prioritize for Clearing
Deoria,2,141.1,141.05527777777777,100.0,0,Ignore
Shorapur,5,141.0,30.676388888888887,60.0,0,Prioritize for Clearing
"ROURKELA, ROURKELA, ORISSA",11,141.0,137.35777777777778,72.7,1,Prioritize for Clearing
Sevoor,4,141.0,99.19749999999999,50.0,0,Ignore
"Karauli, Karauli, RAJASTHAN",4,141.0,129.88416666666666,75.0,0,Ignore
ANJAR,15,141.0,109.86666666666666,80.0,2,Prioritize for Clearing
PARADEEP E-TAIL,7,140.9,111.4,100.0,0,Prioritize for Clearing
HOSUR,48,140.8,61.016666666666666,64.6,1,Prioritize for Clearing
"DEL/BHN, Delhi NCR, DELHI",34,140.8,70.48611111111111,61.8,4,Prioritize for Clearing
"Bhuna, Bhuna, HARYANA",5,140.8,28.66027777777778,60.0,1,Prioritize for Clearing
"DEL/RKP, New Delhi, DELHI",117,140.7,67.42805555555556,70.1,10,Prioritize for Clearing
Champawa,6,140.7,125.56708333333333,100.0,0,Prioritize for Clearing
TIRUKALUKUNDRAM REACH,4,140.6,122.32499999999999,100.0,0,Ignore
NAGROTAR,5,140.6,158.48333333333332,60.0,2,Prioritize for Clearing
NARIMAN POINT,3,140.6,90.1,100.0,0,Ignore
PRAYAGRAJ,113,140.5,109.81666666666666,67.3,15,Prioritize for Clearing
KHARAR E-TAIL,125,140.5,85.5,88.8,1,Prioritize for Clearing
Sunam,4,140.5,136.13430555555556,50.0,0,Ignore
TADONG ETAIL,11,140.4,85.05,90.9,2,Prioritize for Clearing
NAHARKATIA,6,140.4,121.775,66.7,0,Prioritize for Clearing
KARUR,15,140.4,113.53333333333333,80.0,1,Prioritize for Clearing
Sambalpur,16,140.4,90.67875000000001,62.5,0,Prioritize for Clearing
"Shri Madhopur, Shri Madhopur, RAJASTHAN",3,140.3,112.35944444444445,100.0,0,Ignore
"Vadodara/KRB, VADODARA, GUJARAT",28,140.3,97.61611111111111,82.1,0,Prioritize for Clearing
"Haldaur, Haldaur, UTTAR PRADESH",5,140.2,111.7611111111111,100.0,0,Prioritize for Clearing
"Rambi Bazar, RAMBI BAZAR, WEST BENGAL",3,140.2,181.29583333333332,100.0,0,Ignore
"Joginder Nagar, Joginder Nagar, HIMACHAL PRADESH",2,140.2,140.16972222222222,50.0,0,Ignore
"ASIFABAD TG, Asifabad, TELANGANA",2,140.1,140.125,50.0,0,Ignore
"Sitamarhi1, SITAMARHI, BIHAR",10,140.1,109.2148611111111,80.0,1,Prioritize for Clearing
GONDAL,9,140.1,107.81666666666666,66.7,1,Prioritize for Clearing
"Baddi, Baddi, HIMACHAL PRADESH",1,140.0,140.03277777777777,100.0,0,Ignore
DHARAMPUR,18,140.0,124.32499999999999,66.7,3,Prioritize for Clearing
NSKH,130,140.0,80.945,85.4,1,Prioritize for Clearing
"Borkheda, Kota, RAJASTHAN",20,140.0,85.0525,70.0,1,Prioritize for Clearing
kurnool,7,139.9,18.315,42.9,0,Prioritize for Clearing
JMDE,70,139.9,87.48833333333333,67.1,3,Prioritize for Clearing
FATEHGARH SAHIB,48,139.8,110.14166666666668,75.0,5,Prioritize for Clearing
JAIPUR MALVIYA NAGAR,107,139.8,109.26666666666667,68.2,4,Prioritize for Clearing
LUDHIANA,7,139.8,115.1525,57.1,0,Prioritize for Clearing
"Umarkhed, Umarkhed, MAHARASHTRA",1,139.8,139.84722222222223,100.0,0,Ignore
"SIVSAGAR, SIVSAGAR, ASSAM",11,139.8,158.58805555555554,72.7,0,Prioritize for Clearing
"MYS/RRN, Mysore, KARNATAKA",20,139.7,54.455,50.0,6,Prioritize for Clearing
"BLR/JYM-TML, BANGALORE, KARNATAKA",19,139.7,90.54916666666666,78.9,0,Prioritize for Clearing
BIKANER,48,139.7,78.50833333333333,60.4,5,Prioritize for Clearing
"NEDUMKANDAM, Kattapana, KERALA",2,139.6,139.62652777777777,100.0,2,Ignore
GGN E-TAIL DELIVERIES,250,139.6,89.525,64.8,14,Prioritize for Clearing
MALAKPET E-TAIL CENTRE,7,139.6,179.23333333333332,71.4,1,Prioritize for Clearing
Malumichampatti,8,139.6,91.21652777777777,62.5,0,Prioritize for Clearing
"Boisar, Boisar, MAHARASHTRA",8,139.6,105.47291666666666,87.5,0,Prioritize for Clearing
NEYVELI,6,139.6,107.71402777777777,83.3,1,Prioritize for Clearing
"CCU/Noapara-TML, Kolkata, WEST BENGAL",10,139.5,122.89013888888888,80.0,1,Prioritize for Clearing
MUZAFFARNAGAR,61,139.5,88.16666666666667,77.0,6,Prioritize for Clearing
"Ferozepur, Ferozepur, PUNJAB",16,139.4,92.21152777777777,56.3,2,Prioritize for Clearing
"Falna, Falna, RAJASTHAN",2,139.4,139.36472222222224,50.0,0,Ignore
EX WASHIM,2,139.3,139.29166666666669,50.0,0,Ignore
DARJEELING,12,139.3,91.725,66.7,0,Prioritize for Clearing
EMBASSY GOLF LINK,14,139.3,82.025,57.1,0,Prioritize for Clearing
"Palwal, Palwal, HARYANA",15,139.3,89.78861111111111,73.3,3,Prioritize for Clearing
TIRUVARUR,4,139.3,128.01666666666668,50.0,0,Ignore
DARJEELING OFFICE,2,139.2,139.175,50.0,0,Ignore
"Udhampur, Udhampur, JAMMU AND KASHMIR",5,139.2,24.85222222222222,60.0,1,Prioritize for Clearing
